id,forecastVolum
1,242
2,321
3,171
4,301
5,416
6,212
7,468
8,195
9,2304
10,362
11,702
12,185
13,341
14,352
15,600
16,392
17,311
18,328
19,598
20,119
21,370
22,273
23,287
24,324
25,256
26,231
27,585
28,398
29,946
30,303
31,2898
32,668
33,1355
34,382
35,650
36,669
37,982
38,590
39,612
40,1024
41,962
42,245
43,332
44,457
45,155
46,399
47,260
48,451
49,490
50,176
51,493
52,204
53,1673
54,232
55,506
56,165
57,448
58,428
59,448
60,317
61,313
62,144
63,546
64,191
65,327
66,257
67,102
68,206
69,114
70,74
71,298
72,224
73,253
74,132
75,1690
76,258
77,736
78,197
79,291
80,323
81,701
82,338
83,303
84,339
85,267
86,114
87,195
88,177
89,193
90,2786
91,472
92,92
93,1377
94,1624
95,2871
96,1508
97,1363
98,2000
99,1781
100,698
101,2932
102,3068
103,1222
104,1224
105,1596
106,373
107,907
108,304
109,1713
110,506
111,237
112,509
113,590
114,91
115,1123
116,1330
117,1646
118,587
119,3780
120,625
121,1617
122,828
123,2055
124,2526
125,926
126,1343
127,1446
128,385
129,298
130,584
131,516
132,373
133,1439
134,207
135,168
136,1440
137,392
138,448
139,1419
140,272
141,1256
142,142
143,1346
144,205
145,730
146,897
147,964
148,281
149,226
150,239
151,368
152,155
153,447
154,218
155,244
156,85
157,37
158,59
159,193
160,312
161,297
162,42
163,234
164,60
165,772
166,169
167,150
168,224
169,321
170,178
171,177
172,120
173,42
174,87
175,137
176,27
177,767
178,365
179,265
180,379
181,949
182,883
183,943
184,341
185,931
186,284
187,1358
188,787
189,633
190,996
191,780
192,872
193,925
194,415
195,212
196,353
197,314
198,131
199,527
200,295
201,250
202,74
203,919
204,1400
205,1406
206,377
207,756
208,381
209,1773
210,938
211,1033
212,1472
213,1035
214,813
215,782
216,602
217,234
218,283
219,350
220,137
221,95
222,299
223,239
224,163
225,1016
226,740
227,1499
228,586
229,1125
230,609
231,915
232,734
233,979
234,1780
235,1034
236,724
237,863
238,597
239,202
240,508
241,1045
242,92
243,46
244,505
245,316
246,50
247,894
248,614
249,1271
250,874
251,999
252,517
253,720
254,579
255,1238
256,1514
257,541
258,569
259,701
260,298
261,328
262,371
263,971
264,213
265,84
266,814
267,563
268,49
269,1430
270,1140
271,1827
272,718
273,883
274,640
275,1266
276,769
277,1682
278,2056
279,819
280,1009
281,876
282,464
283,315
284,422
285,709
286,507
287,267
288,1157
289,813
290,219
291,2180
292,2318
293,3097
294,783
295,1983
296,751
297,2413
298,1157
299,2273
300,3866
301,1598
302,1515
303,2207
304,775
305,764
306,899
307,794
308,582
309,644
310,444
311,492
312,929
313,790
314,846
315,1233
316,779
317,409
318,171
319,1434
320,350
321,1295
322,988
323,731
324,330
325,470
326,293
327,221
328,390
329,599
330,99
331,61
332,866
333,574
334,201
335,1394
336,296
337,1511
338,622
339,1174
340,293
341,578
342,251
343,1495
344,1295
345,365
346,347
347,952
348,359
349,779
350,207
351,505
352,761
353,984
354,631
355,279
356,197
357,1185
358,1068
359,1370
360,608
361,601
362,248
363,1493
364,691
365,1353
366,1596
367,791
368,592
369,802
370,496
371,256
372,512
373,557
374,137
375,247
376,553
377,589
378,81
379,1040
380,850
381,1821
382,1129
383,352
384,212
385,1132
386,305
387,1499
388,1464
389,422
390,232
391,422
392,259
393,555
394,267
395,716
396,355
397,267
398,435
399,547
400,937
401,959
402,707
403,1556
404,515
405,907
406,255
407,1468
408,340
409,1424
410,1456
411,736
412,557
413,490
414,430
415,724
416,362
417,483
418,840
419,487
420,393
421,104
422,211
423,600
424,605
425,693
426,103
427,630
428,181
429,918
430,428
431,478
432,468
433,880
434,457
435,535
436,414
437,196
438,255
439,241
440,147
441,263
442,406
443,303
444,272
445,1208
446,812
447,1102
448,291
449,579
450,210
451,1297
452,347
453,1260
454,1158
455,834
456,476
457,446
458,383
459,458
460,288
461,393
462,410
463,402
464,158
465,158
466,322
467,414
468,392
469,776
470,146
471,349
472,124
473,923
474,160
475,729
476,684
477,722
478,177
479,185
480,164
481,138
482,67
483,192
484,142
485,35
486,34
487,63
488,25
489,124
490,299
491,444
492,163
493,60
494,49
495,172
496,47
497,454
498,232
499,71
500,114
501,101
502,32
503,103
504,67
505,88
506,61
507,711
508,290
509,106
510,693
511,741
512,449
513,615
514,126
515,1440
516,164
517,1624
518,291
519,447
520,412
521,1496
522,417
523,376
524,516
525,278
526,294
527,277
528,92
529,285
530,160
531,106
532,230
533,399
534,221
535,323
536,108
537,517
538,108
539,806
540,139
541,202
542,186
543,625
544,277
545,191
546,229
547,119
548,145
549,138
550,57
551,717
552,316
553,124
554,874
555,692
556,366
557,603
558,177
559,1289
560,170
561,1354
562,238
563,404
564,412
565,1014
566,482
567,327
568,502
569,302
570,264
571,283
572,102
573,103
574,28
575,19
576,77
577,76
578,69
579,130
580,19
581,124
582,24
583,266
584,24
585,83
586,68
587,206
588,58
589,39
590,31
591,25
592,25
593,37
594,16
595,461
596,202
597,143
598,453
599,579
600,428
601,490
602,146
603,754
604,127
605,1237
606,248
607,425
608,368
609,1092
610,394
611,364
612,273
613,292
614,162
615,312
616,134
617,238
618,131
619,100
620,168
621,260
622,227
623,319
624,102
625,392
626,91
627,640
628,144
629,250
630,209
631,603
632,241
633,198
634,192
635,95
636,86
637,126
638,61
639,448
640,306
641,180
642,731
643,577
644,382
645,579
646,144
647,1247
648,169
649,1167
650,269
651,397
652,403
653,989
654,485
655,402
656,308
657,318
658,186
659,327
660,119
661,647
662,267
663,87
664,572
665,635
666,465
667,508
668,118
669,1345
670,166
671,1306
672,233
673,437
674,416
675,1426
676,345
677,394
678,395
679,241
680,258
681,248
682,98
683,216
684,644
685,180
686,85
687,407
688,1215
689,1818
690,526
691,2827
692,2163
693,1424
694,603
695,1127
696,3275
697,699
698,462
699,1105
700,389
701,413
702,197
703,629
704,419
705,360
706,191
707,244
708,53
709,538
710,283
711,573
712,154
713,134
714,73
715,804
716,203
717,472
718,375
719,288
720,152
721,266
722,171
723,64
724,103
725,443
726,54
727,240
728,124
729,41
730,86
731,176
732,127
733,269
734,46
735,94
736,26
737,394
738,68
739,200
740,190
741,218
742,52
743,113
744,72
745,27
746,73
747,120
748,29
749,162
750,87
751,107
752,452
753,459
754,247
755,722
756,183
757,1412
758,308
759,842
760,265
761,440
762,285
763,677
764,538
765,447
766,632
767,215
768,302
769,177
770,97
771,172
772,356
773,478
774,649
775,797
776,260
777,714
778,271
779,1548
780,318
781,625
782,292
783,816
784,626
785,583
786,1170
787,558
788,365
789,619
790,383
791,582
792,267
793,40
794,116
795,88
796,24
797,245
798,140
799,216
800,83
801,405
802,119
803,395
804,153
805,200
806,244
807,230
808,134
809,200
810,153
811,94
812,79
813,58
814,49
815,206
816,245
817,290
818,207
819,661
820,413
821,1405
822,622
823,2978
824,1188
825,1341
826,795
827,1088
828,1197
829,843
830,771
831,1010
832,866
833,939
834,353
835,313
836,460
837,253
838,447
839,369
840,422
841,523
842,525
843,1014
844,529
845,2179
846,336
847,884
848,360
849,914
850,1037
851,748
852,974
853,682
854,684
855,727
856,195
857,473
858,533
859,127
860,272
861,212
862,106
863,297
864,293
865,537
866,216
867,1488
868,232
869,694
870,237
871,386
872,562
873,563
874,571
875,263
876,385
877,226
878,148
879,203
880,176
881,139
882,24
